timestamp,detected_state,inference_time_ms,output_class_0,output_class_1,used_ram,voltage,current_mA,power_W
205596,Llanto,20,0.59375,0.40625,16828,0.98,44.8,46.0
207008,Ruido,20,0.003906,0.996094,16828,0.98,44.8,46.0
208436,Llanto,20,0.601562,0.398438,16828,1.08,44.7,48.0
209859,Ruido,20,0.234375,0.765625,16828,0.98,44.8,46.0
211309,Llanto,20,0.59375,0.40625,16828,1.05,61.5,66.0
212698,Ruido,20,0.414062,0.585938,16828,1.05,61.5,66.0
214118,Llanto,20,0.558594,0.441406,16828,1.04,45.0,59.0
215529,Llanto,20,0.800781,0.199219,16828,1.07,46.3,31.0
216952,Llanto,20,0.722656,0.277344,16828,1.07,46.3,31.0
218377,Llanto,20,0.527344,0.472656,16828,1.02,45.2,46.0
219787,Llanto,20,0.550781,0.449219,16828,1.07,44.9,48.0
221214,Llanto,20,0.839844,0.160156,16828,1.07,44.9,48.0
222637,Llanto,20,0.78125,0.21875,16828,0.97,53.7,56.0
224046,Llanto,20,0.886719,0.113281,16828,1.01,46.4,51.0
225476,Llanto,20,0.710938,0.289062,16828,0.91,92.6,88.0
226899,Llanto,20,0.527344,0.472656,16828,0.91,92.6,88.0
228344,Llanto,20,0.632812,0.367188,16828,1.0,44.9,46.0
229780,Llanto,20,0.617188,0.382812,16828,0.94,44.8,41.0
231158,Ruido,20,0.414062,0.585938,16828,0.94,44.8,41.0
232568,Llanto,20,0.667969,0.332031,16828,0.99,44.6,46.0
233993,Ruido,20,0.121094,0.878906,16828,0.93,44.9,41.0
235444,Llanto,20,0.738281,0.261719,16828,1.02,76.1,74.0
236828,Llanto,20,0.550781,0.449219,16828,1.02,76.1,74.0
238252,Llanto,20,0.671875,0.328125,16828,0.73,44.6,43.0
239678,Llanto,20,0.671875,0.328125,16828,1.02,44.9,51.0
241092,Llanto,20,0.527344,0.472656,16828,1.02,44.9,51.0
242514,Ruido,20,0.261719,0.738281,16828,1.07,91.6,21.0
243937,Ruido,20,0.0625,0.9375,16828,1.02,44.8,46.0
245351,Llanto,20,0.550781,0.449219,16828,1.02,44.8,46.0
246776,Ruido,20,0.398438,0.601562,16828,1.02,92.7,98.0
248197,Ruido,20,0.492188,0.507812,16828,0.93,45.0,54.0
249608,Ruido,20,0.023438,0.976562,16828,1.0,45.3,48.0
251033,Ruido,20,0.3125,0.6875,16828,1.0,45.3,48.0
252458,Llanto,20,0.933594,0.066406,16828,0.93,44.6,46.0
253867,Ruido,20,0.28125,0.71875,16828,1.0,59.4,61.0
255294,Ruido,20,0.320312,0.679688,16828,1.0,59.4,61.0
256719,Llanto,20,0.894531,0.105469,16828,0.95,94.6,88.0
258128,Llanto,20,0.558594,0.441406,16828,0.96,52.5,46.0
259560,Llanto,20,0.625,0.375,16828,0.99,45.1,41.0
260977,Llanto,20,0.570312,0.429688,16828,0.99,45.1,41.0
262389,Ruido,20,0.296875,0.703125,16828,1.08,44.8,44.0
263811,Llanto,20,0.808594,0.191406,16828,0.86,92.3,95.0
265237,Llanto,20,0.914062,0.085938,16828,0.86,92.3,95.0
266647,Llanto,20,0.542969,0.457031,16828,1.03,45.4,49.0
268077,Llanto,20,0.78125,0.21875,16828,0.92,45.1,43.0
269498,Llanto,20,0.804688,0.195312,16828,0.92,45.1,43.0
270910,Ruido,20,0.019531,0.980469,16828,1.18,95.3,95.0
272332,Llanto,20,0.550781,0.449219,16828,0.82,45.0,43.0
273760,Ruido,20,0.484375,0.515625,16828,1.28,44.5,48.0
275168,Llanto,20,0.6875,0.3125,16828,1.28,44.5,48.0
276593,Ruido,20,0.449219,0.550781,16828,0.05,44.8,48.0
278017,Llanto,20,0.609375,0.390625,16828,1.03,44.6,49.0
279428,Llanto,20,0.59375,0.40625,16828,1.03,44.6,49.0
280853,Llanto,20,0.722656,0.277344,16828,1.03,43.8,36.0
282276,Llanto,20,0.609375,0.390625,16828,1.04,44.5,84.0
283688,Ruido,20,0.367188,0.632812,16828,1.08,45.0,5.0
285112,Ruido,20,0.167969,0.832031,16828,1.08,45.0,5.0
286537,Ruido,20,0.183594,0.816406,16828,1.04,50.8,106.0
287947,Llanto,20,0.644531,0.355469,16828,1.07,45.5,33.0
289376,Llanto,20,0.527344,0.472656,16828,1.07,45.5,33.0
290797,Llanto,20,0.578125,0.421875,16828,1.04,44.8,67.0
292214,Llanto,20,0.78125,0.21875,16828,1.07,44.7,44.0
293632,Llanto,20,0.992188,0.007812,16828,1.07,44.7,44.0
295060,Llanto,20,0.527344,0.472656,16828,0.96,93.5,93.0
296468,Llanto,20,0.601562,0.398438,16828,1.01,53.5,56.0
297903,Llanto,20,0.722656,0.277344,16828,0.94,45.3,44.0
299317,Llanto,20,0.832031,0.167969,16828,0.94,45.3,44.0
300730,Llanto,20,0.550781,0.449219,16828,1.0,44.9,46.0
302153,Llanto,20,0.738281,0.261719,16828,0.92,91.5,87.0
303579,Llanto,20,0.671875,0.328125,16828,0.92,91.5,87.0
304988,Llanto,20,0.914062,0.085938,16828,1.0,53.2,57.0
306413,Llanto,20,0.722656,0.277344,16828,0.96,44.7,48.0
307838,Llanto,20,0.558594,0.441406,16828,1.01,44.9,49.0
309249,Llanto,20,0.792969,0.207031,16828,1.01,44.9,49.0
310676,Ruido,20,0.296875,0.703125,16828,0.93,44.5,44.0
312098,Llanto,20,0.804688,0.195312,16828,1.0,44.5,46.0
313514,Llanto,20,0.941406,0.058594,16828,1.0,44.5,46.0
314934,Llanto,20,0.558594,0.441406,16828,0.93,44.8,43.0
316358,Ruido,20,0.484375,0.515625,16828,1.0,44.9,46.0
317768,Ruido,20,0.355469,0.644531,16828,1.0,44.9,46.0
319192,Llanto,20,0.746094,0.253906,16828,0.93,93.2,90.0
320618,Llanto,20,0.902344,0.097656,16828,1.0,44.8,46.0
322030,Ruido,20,0.261719,0.738281,16828,0.93,44.8,46.0
323456,Llanto,20,0.835938,0.164062,16828,0.93,44.8,46.0
324878,Ruido,20,0.398438,0.601562,16828,1.01,93.2,100.0
326288,Llanto,20,0.644531,0.355469,16828,0.95,44.8,46.0
327713,Ruido,20,0.21875,0.78125,16828,0.95,44.8,46.0
329142,Ruido,20,0.332031,0.667969,16828,1.07,44.9,48.0
330548,Llanto,20,0.824219,0.175781,16828,0.99,45.0,46.0
331976,Llanto,20,0.609375,0.390625,16828,1.08,44.5,13.0
333403,Llanto,20,0.730469,0.269531,16828,1.08,44.5,13.0
334810,Llanto,20,0.585938,0.414062,16828,1.09,53.0,57.0
336233,Ruido,20,0.429688,0.570312,16828,0.52,44.9,44.0
337660,Llanto,20,0.832031,0.167969,16828,0.52,44.9,44.0
339068,Ruido,20,0.429688,0.570312,16828,1.0,91.0,92.0
340496,Ruido,20,0.21875,0.78125,16828,0.92,91.7,88.0
341918,Llanto,20,0.71875,0.28125,16828,0.92,91.7,88.0
343328,Llanto,20,0.75,0.25,16828,1.04,110.3,118.0
344753,Llanto,20,0.722656,0.277344,16828,1.02,44.5,46.0
346178,Llanto,20,0.527344,0.472656,16828,1.07,44.7,20.0
347593,Ruido,20,0.40625,0.59375,16828,1.07,44.7,20.0
349013,Ruido,20,0.234375,0.765625,16828,1.03,44.8,56.0
350438,Ruido,20,0.472656,0.527344,16828,0.7,44.7,46.0
351849,Llanto,20,0.59375,0.40625,16828,0.7,44.7,46.0
353273,Llanto,20,0.957031,0.042969,16828,1.24,44.7,44.0
354698,Llanto,20,0.558594,0.441406,16828,1.01,45.3,43.0
356110,Ruido,20,0.003906,0.996094,16828,1.0,53.3,52.0
357533,Llanto,20,0.894531,0.105469,16828,1.0,53.3,52.0
358959,Llanto,20,0.679688,0.320312,16828,0.96,44.6,46.0
360368,Llanto,20,0.558594,0.441406,16828,1.07,46.4,0.0
361799,Llanto,20,0.886719,0.113281,16828,1.07,46.4,0.0
363218,Llanto,20,0.921875,0.078125,16828,1.04,44.7,116.0
364628,Llanto,20,0.765625,0.234375,16828,0.17,53.4,54.0
366103,Llanto,20,0.746094,0.253906,16828,1.07,62.0,61.0
367479,Ruido,20,0.261719,0.738281,16828,1.07,62.0,61.0
368892,Ruido,20,0.03125,0.96875,16828,0.97,44.7,41.0
370314,Llanto,20,0.667969,0.332031,16828,1.0,45.1,48.0
371738,Ruido,20,0.242188,0.757812,16828,1.0,45.1,48.0
373148,Llanto,20,0.558594,0.441406,16828,0.97,45.5,46.0
374576,Llanto,20,0.570312,0.429688,16828,1.09,45.5,13.0
375998,Llanto,20,0.894531,0.105469,16828,1.09,45.5,13.0
377408,Ruido,20,0.398438,0.601562,16828,1.68,44.7,43.0
378833,Llanto,20,0.59375,0.40625,16828,1.05,91.4,85.0
380258,Ruido,20,0.234375,0.765625,16828,1.0,44.5,44.0
381670,Llanto,20,0.710938,0.289062,16828,1.0,44.5,44.0
383094,Ruido,20,0.492188,0.507812,16828,0.93,45.0,44.0
384519,Ruido,20,0.234375,0.765625,16828,1.01,44.7,48.0
385932,Ruido,20,0.3125,0.6875,16828,1.01,44.7,48.0
387357,Ruido,20,0.484375,0.515625,16828,0.96,102.2,105.0
388778,Llanto,20,0.847656,0.152344,16828,1.08,44.5,5.0
390226,Llanto,20,0.695312,0.304688,16828,1.02,64.7,66.0
391613,Llanto,20,0.722656,0.277344,16828,1.02,64.7,66.0
393040,Llanto,20,0.976562,0.023438,16828,1.07,45.1,15.0
394448,Llanto,20,0.585938,0.414062,16828,2.8,53.3,52.0
395876,Ruido,20,0.15625,0.84375,16828,2.8,53.3,52.0
397298,Llanto,20,0.578125,0.421875,16828,0.86,45.0,43.0
398711,Llanto,20,0.671875,0.328125,16828,1.23,44.9,44.0
400135,Ruido,20,0.449219,0.550781,16828,1.23,44.9,44.0
401558,Llanto,20,0.617188,0.382812,16828,1.04,45.3,41.0
402970,Llanto,20,0.835938,0.164062,16828,1.09,45.1,44.0
404393,Llanto,20,0.769531,0.230469,16828,1.01,45.1,41.0
405818,Ruido,20,0.003906,0.996094,16828,1.01,45.1,41.0
407228,Llanto,20,0.816406,0.183594,16828,1.09,44.5,44.0
408654,Llanto,20,0.882812,0.117188,16828,1.01,45.1,41.0
410080,Ruido,20,0.382812,0.617188,16828,1.01,45.1,41.0
411490,Llanto,20,0.710938,0.289062,16828,1.11,44.7,44.0
412913,Llanto,20,0.632812,0.367188,16828,0.94,45.0,41.0
414339,Llanto,20,0.625,0.375,16828,1.0,44.5,46.0
415748,Ruido,20,0.003906,0.996094,16828,1.0,44.5,46.0
417176,Llanto,20,0.808594,0.191406,16828,0.93,91.7,87.0
418601,Llanto,20,0.824219,0.175781,16828,1.0,44.8,48.0
420008,Llanto,20,0.550781,0.449219,16828,1.0,44.8,48.0
421434,Llanto,20,0.738281,0.261719,16828,0.92,44.9,44.0
422858,Ruido,20,0.375,0.625,16828,1.0,44.8,48.0
424269,Llanto,20,0.558594,0.441406,16828,1.0,44.8,48.0
425694,Llanto,20,0.570312,0.429688,16828,0.94,53.4,46.0
427120,Llanto,20,0.660156,0.339844,16828,1.02,44.8,48.0
428529,Llanto,20,0.617188,0.382812,16828,1.01,44.9,46.0
429953,Llanto,20,0.535156,0.464844,16828,1.01,44.9,46.0
431379,Llanto,20,0.632812,0.367188,16828,1.05,45.1,46.0
432790,Llanto,20,0.679688,0.320312,16828,2.77,53.1,52.0
434213,Llanto,20,0.527344,0.472656,16828,2.77,53.1,52.0
435640,Llanto,20,0.609375,0.390625,16828,0.76,118.0,111.0
437056,Llanto,20,0.765625,0.234375,16828,1.21,44.8,44.0
438473,Llanto,20,0.710938,0.289062,16828,0.9,45.0,41.0
439898,Llanto,20,0.921875,0.078125,16828,0.9,45.0,41.0
441310,Llanto,20,0.929688,0.070312,16828,1.07,44.9,44.0
442735,Llanto,20,0.570312,0.429688,16828,1.03,45.1,41.0
444162,Llanto,20,0.964844,0.035156,16828,1.03,45.1,41.0
445569,Ruido,20,0.464844,0.535156,16828,0.98,93.5,98.0
446994,Llanto,20,0.738281,0.261719,16828,0.95,44.9,41.0
448419,Llanto,20,0.667969,0.332031,16828,0.95,44.9,41.0
449829,Llanto,20,0.882812,0.117188,16828,1.0,93.1,98.0
451254,Llanto,20,0.765625,0.234375,16828,0.99,44.9,46.0
452679,Ruido,20,0.3125,0.6875,16828,1.07,44.5,0.0
454089,Llanto,20,0.625,0.375,16828,1.07,44.5,0.0
455514,Llanto,20,0.527344,0.472656,16828,1.02,104.0,116.0
456942,Llanto,20,0.679688,0.320312,16828,0.0,44.6,43.0
458357,Ruido,20,0.414062,0.585938,16828,0.0,44.6,43.0
459775,Ruido,20,0.414062,0.585938,16828,1.25,45.0,44.0
461200,Llanto,20,0.792969,0.207031,16828,1.0,44.8,41.0
462610,Llanto,20,0.679688,0.320312,16828,0.99,44.8,49.0
464033,Llanto,20,0.570312,0.429688,16828,0.99,44.8,49.0
465459,Llanto,20,0.816406,0.183594,16828,0.92,44.9,44.0
466869,Llanto,20,0.570312,0.429688,16828,1.08,44.0,5.0
468294,Llanto,20,0.671875,0.328125,16828,1.08,44.0,5.0
469720,Ruido,20,0.175781,0.824219,16828,1.03,45.0,52.0
471129,Ruido,20,0.484375,0.515625,16828,0.15,91.6,48.0
472553,Llanto,20,0.789062,0.210938,16828,0.15,91.6,48.0
473982,Llanto,20,0.6875,0.3125,16828,1.13,92.8,95.0
475390,Llanto,20,0.792969,0.207031,16828,0.93,45.4,43.0
476814,Llanto,20,0.632812,0.367188,16828,0.99,44.9,44.0
478240,Llanto,20,0.882812,0.117188,16828,0.99,44.9,44.0
479650,Llanto,20,0.804688,0.195312,16828,0.94,44.9,43.0
481075,Llanto,20,0.824219,0.175781,16828,1.0,45.0,48.0
482499,Llanto,20,0.652344,0.347656,16828,1.0,45.0,48.0
483910,Llanto,20,0.90625,0.09375,16828,0.94,44.5,46.0
485333,Llanto,20,0.789062,0.210938,16828,1.07,44.3,36.0
486759,Ruido,20,0.414062,0.585938,16828,1.05,45.1,49.0
488169,Llanto,20,0.644531,0.355469,16828,1.05,45.1,49.0
489594,Ruido,20,0.191406,0.808594,16828,0.39,45.0,43.0
491020,Ruido,20,0.429688,0.570312,16828,2.72,45.1,48.0
492433,Llanto,20,0.550781,0.449219,16828,2.72,45.1,48.0
493855,Ruido,20,0.230469,0.769531,16828,0.71,93.1,88.0
495279,Llanto,20,0.585938,0.414062,16828,1.16,45.0,44.0
496692,Llanto,20,0.535156,0.464844,16828,1.16,45.0,44.0
498117,Llanto,20,0.535156,0.464844,16828,0.8,93.5,88.0
499542,Llanto,20,0.746094,0.253906,16828,1.08,44.8,44.0
500952,Ruido,20,0.332031,0.667969,16828,0.95,53.8,46.0
502375,Llanto,20,0.578125,0.421875,16828,0.95,53.8,46.0
503799,Llanto,20,0.667969,0.332031,16828,1.0,45.6,49.0
505209,Ruido,20,0.472656,0.527344,16828,0.96,44.9,46.0
506634,Ruido,20,0.039062,0.960938,16828,0.96,44.9,46.0
508060,Ruido,20,0.421875,0.578125,16828,1.08,45.2,36.0
509471,Ruido,20,0.007812,0.992188,16828,1.01,45.1,46.0
510894,Ruido,20,0.3125,0.6875,16828,1.08,44.4,10.0
512322,Llanto,20,0.722656,0.277344,16828,1.08,44.4,10.0
513731,Ruido,20,0.398438,0.601562,16828,2.86,45.0,54.0
515156,Llanto,20,0.765625,0.234375,16828,0.82,45.1,43.0
516580,Llanto,20,0.570312,0.429688,16828,0.82,45.1,43.0
517990,Ruido,20,0.085938,0.914062,16828,1.02,53.4,52.0
519417,Llanto,20,0.570312,0.429688,16828,0.95,46.7,41.0
520888,Ruido,20,0.457031,0.542969,16828,0.98,61.1,64.0
522249,Ruido,20,0.183594,0.816406,16828,0.98,61.1,64.0
523678,Llanto,20,0.808594,0.191406,16828,0.96,44.9,46.0
525105,Llanto,20,0.644531,0.355469,16828,1.06,53.6,0.0
526509,Ruido,20,0.140625,0.859375,16828,1.06,53.6,0.0
527935,Ruido,20,0.429688,0.570312,16828,1.03,44.8,61.0
529359,Ruido,20,0.421875,0.578125,16828,0.61,43.7,36.0
530769,Ruido,20,0.464844,0.535156,16828,0.61,43.7,36.0
532195,Llanto,20,0.859375,0.140625,16828,2.79,79.6,92.0
533623,Llanto,20,0.6875,0.3125,16828,0.81,46.7,46.0
535029,Ruido,20,0.429688,0.570312,16828,1.1,44.6,43.0
536455,Ruido,20,0.429688,0.570312,16828,1.1,44.6,43.0
537880,Llanto,20,0.746094,0.253906,16828,0.99,45.1,41.0
539290,Ruido,20,0.003906,0.996094,16828,0.99,45.2,48.0
540715,Llanto,20,0.578125,0.421875,16828,0.99,45.2,48.0
542140,Llanto,20,0.78125,0.21875,16828,0.92,94.7,93.0
543549,Llanto,20,0.667969,0.332031,16828,1.0,93.1,100.0
545012,Llanto,20,0.667969,0.332031,16828,0.95,65.0,67.0
546400,Ruido,20,0.421875,0.578125,16828,0.95,65.0,67.0
547810,Llanto,20,0.625,0.375,16828,1.07,91.6,46.0
549234,Ruido,20,0.230469,0.769531,16828,1.03,44.9,87.0
550661,Llanto,20,0.558594,0.441406,16828,1.03,44.9,87.0
552070,Ruido,20,0.042969,0.957031,16828,1.07,44.6,25.0
553494,Llanto,20,0.644531,0.355469,16828,2.57,44.6,54.0
554920,Llanto,20,0.976562,0.023438,16828,2.57,44.6,54.0
556329,Llanto,20,0.671875,0.328125,16828,0.72,46.0,43.0
557758,Llanto,20,0.578125,0.421875,16828,0.99,107.9,108.0
559182,Llanto,20,0.859375,0.140625,16828,0.93,44.9,44.0
560591,Ruido,20,0.347656,0.652344,16828,0.93,44.9,44.0
562024,Llanto,20,0.660156,0.339844,16828,1.04,44.6,48.0
