timestamp,detected_state,inference_time_ms,output_class_0,output_class_1,used_ram,voltage,current_mA,power_W
232639,Ruido,300,0.308594,0.691406,81048,0.95,61.8,62.0
234047,Llanto,290,0.542969,0.457031,81048,0.95,61.8,62.0
235474,Ruido,290,0.445312,0.554688,81048,1.06,53.3,41.0
236897,Llanto,290,0.625,0.375,81048,1.02,45.5,52.0
238307,Ruido,290,0.007812,0.992188,81048,1.02,45.5,52.0
239738,Llanto,290,0.625,0.375,81048,0.0,45.3,44.0
241157,Llanto,290,0.832031,0.167969,81048,1.02,45.2,54.0
242567,Ruido,290,0.019531,0.980469,81048,0.0,62.0,61.0
243993,Ruido,290,0.34375,0.65625,81048,0.0,62.0,61.0
245424,Ruido,290,0.269531,0.730469,81048,1.29,44.9,48.0
246826,Llanto,290,0.753906,0.246094,81048,1.06,45.0,36.0
248256,Llanto,290,0.875,0.125,81048,1.06,45.0,36.0
249678,Ruido,300,0.058594,0.941406,81048,1.01,94.1,108.0
251088,Ruido,290,0.34375,0.65625,81048,1.06,45.2,28.0
252542,Llanto,290,0.65625,0.34375,81048,1.0,61.5,62.0
253937,Llanto,290,0.847656,0.152344,81048,1.0,61.5,62.0
255347,Llanto,290,0.777344,0.222656,81048,0.88,92.6,74.0
256772,Llanto,290,0.761719,0.238281,81048,1.39,62.0,74.0
258198,Llanto,290,0.789062,0.210938,81048,1.39,62.0,74.0
259607,Llanto,290,0.753906,0.246094,81048,1.06,93.2,62.0
261032,Llanto,290,0.859375,0.140625,81048,1.02,44.9,103.0
262457,Llanto,290,0.617188,0.382812,81048,1.02,44.9,103.0
263872,Llanto,290,0.53125,0.46875,81048,1.06,55.4,54.0
265294,Llanto,290,0.710938,0.289062,81048,0.98,45.2,46.0
266721,Llanto,300,0.851562,0.148438,81048,1.01,62.1,66.0
268128,Ruido,290,0.230469,0.769531,81048,1.01,62.1,66.0
269558,Llanto,290,0.644531,0.355469,81048,0.92,45.2,46.0
270977,Ruido,290,0.148438,0.851562,81048,1.04,95.1,100.0
272391,Llanto,300,0.644531,0.355469,81048,1.04,95.1,100.0
273813,Llanto,290,0.847656,0.152344,81048,0.95,45.5,46.0
275240,Llanto,300,0.746094,0.253906,81048,0.98,45.2,48.0
276678,Llanto,290,0.847656,0.152344,81048,0.93,71.0,66.0
278075,Llanto,290,0.605469,0.394531,81048,0.93,71.0,66.0
279497,Llanto,290,0.859375,0.140625,81048,0.98,95.9,93.0
280908,Llanto,290,0.785156,0.214844,81048,0.96,62.0,56.0
282332,Llanto,290,0.703125,0.296875,81048,0.96,62.0,56.0
283757,Llanto,290,0.675781,0.324219,81048,0.95,45.1,44.0
285169,Llanto,290,0.753906,0.246094,81048,0.89,45.5,41.0
286593,Ruido,290,0.1875,0.8125,81048,0.89,45.5,41.0
288018,Llanto,290,0.753906,0.246094,81048,1.11,44.9,44.0
289430,Llanto,300,0.746094,0.253906,81048,0.97,45.1,41.0
290855,Llanto,290,0.796875,0.203125,81048,0.97,119.8,116.0
292277,Llanto,290,0.785156,0.214844,81048,0.97,119.8,116.0
293691,Llanto,290,0.605469,0.394531,81048,0.92,92.8,84.0
295116,Llanto,290,0.789062,0.210938,81048,0.98,46.5,44.0
296539,Llanto,290,0.761719,0.238281,81048,0.98,46.5,44.0
297948,Llanto,290,0.761719,0.238281,81048,0.97,95.9,87.0
299373,Llanto,290,0.738281,0.261719,81048,0.97,45.2,44.0
300797,Llanto,290,0.710938,0.289062,81048,0.95,62.2,56.0
302207,Llanto,290,0.796875,0.203125,81048,0.95,62.2,56.0
303632,Llanto,290,0.636719,0.363281,81048,1.06,45.2,44.0
305059,Llanto,290,0.761719,0.238281,81048,1.02,84.1,72.0
306469,Llanto,290,0.664062,0.335938,81048,1.02,84.1,72.0
307893,Llanto,290,0.769531,0.230469,81048,0.99,45.0,46.0
309317,Llanto,290,0.84375,0.15625,81048,0.91,45.3,41.0
310728,Llanto,290,0.832031,0.167969,81048,0.91,45.3,41.0
312158,Llanto,290,0.878906,0.121094,81048,0.96,44.9,44.0
313578,Ruido,290,0.121094,0.878906,81048,0.97,45.0,41.0
314990,Llanto,300,0.65625,0.34375,81048,1.11,62.4,61.0
316413,Llanto,290,0.761719,0.238281,81048,1.11,62.4,61.0
317841,Llanto,300,0.945312,0.054688,81048,0.76,45.5,43.0
319248,Llanto,290,0.761719,0.238281,81048,1.38,95.9,105.0
320673,Llanto,290,0.914062,0.085938,81048,1.38,95.9,105.0
322099,Llanto,300,0.796875,0.203125,81048,0.01,45.4,44.0
323508,Llanto,290,0.8125,0.1875,81048,1.01,44.9,49.0
324932,Llanto,290,0.710938,0.289062,81048,0.71,62.3,57.0
326357,Llanto,290,0.703125,0.296875,81048,0.71,62.3,57.0
327769,Llanto,290,0.5625,0.4375,81048,1.14,45.4,44.0
329195,Llanto,290,0.675781,0.324219,81048,0.98,46.0,48.0
330618,Llanto,290,0.625,0.375,81048,0.98,46.0,48.0
332028,Llanto,290,0.777344,0.222656,81048,1.11,93.1,90.0
333458,Llanto,290,0.683594,0.316406,81048,0.93,45.1,41.0
334878,Llanto,300,0.8125,0.1875,81048,0.93,45.1,41.0
336287,Llanto,290,0.789062,0.210938,81048,0.98,93.1,93.0
337712,Llanto,290,0.835938,0.164062,81048,0.91,46.7,43.0
339138,Llanto,290,0.738281,0.261719,81048,1.0,70.5,72.0
340548,Llanto,300,0.511719,0.488281,81048,1.0,70.5,72.0
341973,Llanto,290,0.863281,0.136719,81048,0.9,46.9,46.0
343411,Llanto,290,0.851562,0.148438,81048,1.02,45.0,0.0
344808,Llanto,300,0.746094,0.253906,81048,1.02,45.0,0.0
346235,Llanto,290,0.625,0.375,81048,0.96,93.5,95.0
347658,Llanto,290,0.585938,0.414062,81048,1.02,93.4,103.0
349071,Llanto,300,0.816406,0.183594,81048,0.94,61.9,62.0
350492,Llanto,290,0.789062,0.210938,81048,0.94,61.9,62.0
351921,Llanto,290,0.785156,0.214844,81048,1.0,45.2,48.0
353328,Ruido,290,0.222656,0.777344,81048,0.91,50.7,51.0
354759,Llanto,290,0.804688,0.195312,81048,0.91,50.7,51.0
356179,Ruido,290,0.375,0.625,81048,0.98,45.1,44.0
357591,Llanto,300,0.738281,0.261719,81048,1.0,45.4,41.0
359013,Llanto,290,0.710938,0.289062,81048,1.0,45.4,41.0
360440,Llanto,290,0.738281,0.261719,81048,1.21,94.6,90.0
361848,Llanto,290,0.746094,0.253906,81048,0.87,45.7,43.0
363274,Llanto,290,0.738281,0.261719,81048,1.06,62.3,59.0
364700,Llanto,300,0.753906,0.246094,81048,1.06,62.3,59.0
366109,Llanto,290,0.710938,0.289062,81048,0.71,45.4,44.0
367532,Llanto,290,0.761719,0.238281,81048,2.14,49.2,52.0
368959,Llanto,290,0.785156,0.214844,81048,2.14,49.2,52.0
370371,Ruido,290,0.414062,0.585938,81048,0.36,93.3,79.0
371795,Llanto,290,0.738281,0.261719,81048,1.02,45.0,51.0
373224,Llanto,290,0.71875,0.28125,81048,1.05,61.3,46.0
374629,Llanto,300,0.691406,0.308594,81048,1.05,61.3,46.0
376055,Llanto,290,0.980469,0.019531,81048,1.02,45.7,46.0
377479,Llanto,300,0.746094,0.253906,81048,1.07,45.2,13.0
378890,Llanto,290,0.664062,0.335938,81048,1.07,45.2,13.0
380314,Llanto,290,0.71875,0.28125,81048,1.02,45.1,54.0
381741,Llanto,290,0.824219,0.175781,81048,1.06,55.5,2.0
383148,Llanto,290,0.730469,0.269531,81048,1.06,55.5,2.0
384573,Ruido,290,0.457031,0.542969,81048,0.97,93.8,95.0
386002,Llanto,300,0.753906,0.246094,81048,1.0,45.0,48.0
387408,Ruido,290,0.445312,0.554688,81048,0.92,110.7,105.0
388834,Llanto,290,0.761719,0.238281,81048,0.92,110.7,105.0
390258,Llanto,290,0.511719,0.488281,81048,0.99,45.0,44.0
391671,Llanto,290,0.730469,0.269531,81048,0.94,45.1,41.0
393093,Ruido,290,0.089844,0.910156,81048,0.94,45.1,41.0
394522,Llanto,290,0.769531,0.230469,81048,1.09,93.5,90.0
395929,Llanto,290,0.636719,0.363281,81048,0.77,45.2,43.0
397359,Llanto,290,0.605469,0.394531,81048,1.17,61.8,61.0
398778,Llanto,290,0.8125,0.1875,81048,1.17,61.8,61.0
400194,Ruido,290,0.375,0.625,81048,0.88,45.5,46.0
401613,Llanto,290,0.785156,0.214844,81048,1.01,101.1,111.0
403039,Llanto,290,0.804688,0.195312,81048,1.01,101.1,111.0
404448,Llanto,290,0.769531,0.230469,81048,1.05,93.9,67.0
405891,Llanto,290,0.636719,0.363281,81048,1.02,45.2,46.0
407340,Llanto,290,0.683594,0.316406,81048,1.04,110.7,116.0
408709,Llanto,290,0.59375,0.40625,81048,1.04,110.7,116.0
410136,Llanto,290,0.53125,0.46875,81048,0.95,45.1,46.0
411561,Llanto,290,0.785156,0.214844,81048,1.0,61.9,66.0
412970,Llanto,290,0.730469,0.269531,81048,1.0,61.9,66.0
414392,Llanto,290,0.691406,0.308594,81048,0.92,45.0,44.0
415822,Llanto,290,0.675781,0.324219,81048,1.0,49.2,52.0
417229,Llanto,290,0.703125,0.296875,81048,1.0,49.2,52.0
418658,Llanto,290,0.753906,0.246094,81048,0.91,45.1,46.0
420081,Llanto,290,0.769531,0.230469,81048,0.98,44.9,44.0
421496,Llanto,290,0.683594,0.316406,81048,1.03,62.2,56.0
422913,Llanto,290,0.59375,0.40625,81048,1.03,62.2,56.0
424340,Llanto,290,0.761719,0.238281,81048,2.48,44.9,49.0
425749,Llanto,290,0.746094,0.253906,81048,1.07,44.5,5.0
427173,Llanto,290,0.738281,0.261719,81048,1.07,44.5,5.0
428606,Llanto,290,0.777344,0.222656,81048,0.95,45.2,46.0
430010,Llanto,300,0.761719,0.238281,81048,0.98,45.2,48.0
431462,Llanto,290,0.71875,0.28125,81048,0.98,62.0,56.0
432858,Ruido,290,0.425781,0.574219,81048,0.98,62.0,56.0
434271,Llanto,290,0.84375,0.15625,81048,1.05,45.2,44.0
435694,Ruido,290,0.382812,0.617188,81048,0.83,70.4,67.0
437122,Ruido,290,0.40625,0.59375,81048,0.83,70.4,67.0
438530,Llanto,300,0.691406,0.308594,81048,1.02,45.1,52.0
439956,Llanto,290,0.691406,0.308594,81048,1.06,94.3,0.0
441379,Llanto,290,0.738281,0.261719,81048,1.06,94.3,0.0
442789,Llanto,290,0.761719,0.238281,81048,0.95,93.9,95.0
444214,Llanto,290,0.816406,0.183594,81048,1.0,45.3,46.0
445639,Llanto,300,0.5625,0.4375,81048,0.95,111.3,100.0
447050,Llanto,290,0.769531,0.230469,81048,0.95,111.3,100.0
448473,Llanto,290,0.769531,0.230469,81048,1.06,44.8,43.0
449899,Llanto,300,0.777344,0.222656,81048,0.0,52.8,51.0
451320,Llanto,290,0.746094,0.253906,81048,0.0,52.8,51.0
452738,Llanto,290,0.738281,0.261719,81048,1.02,45.2,44.0
454158,Ruido,290,0.445312,0.554688,81048,0.68,44.8,38.0
455579,Llanto,290,0.769531,0.230469,81048,0.96,111.3,111.0
456993,Llanto,290,0.710938,0.289062,81048,0.96,111.3,111.0
458421,Llanto,290,0.789062,0.210938,81048,0.99,45.2,48.0
459829,Llanto,290,0.738281,0.261719,81048,0.9,62.3,56.0
461256,Llanto,290,0.761719,0.238281,81048,0.9,62.3,56.0
462690,Llanto,290,0.796875,0.203125,81048,1.13,46.3,46.0
464092,Llanto,290,0.71875,0.28125,81048,0.0,48.6,56.0
465514,Ruido,290,0.125,0.875,81048,0.0,48.6,56.0
466939,Llanto,300,0.585938,0.414062,81048,1.0,45.0,46.0
468349,Llanto,290,0.832031,0.167969,81048,1.0,45.0,46.0
469774,Ruido,290,0.078125,0.921875,81048,0.92,62.4,61.0
471199,Llanto,290,0.71875,0.28125,81048,0.92,62.4,61.0
472611,Llanto,300,0.53125,0.46875,81048,0.95,45.1,44.0
474038,Llanto,290,0.761719,0.238281,81048,0.15,46.6,48.0
475459,Llanto,290,0.71875,0.28125,81048,0.15,46.6,48.0
476871,Llanto,290,0.835938,0.164062,81048,1.01,94.7,116.0
478293,Llanto,290,0.777344,0.222656,81048,1.07,45.1,26.0
479721,Llanto,290,0.875,0.125,81048,0.92,114.3,108.0
481129,Llanto,290,0.625,0.375,81048,0.92,114.3,108.0
482555,Llanto,290,0.675781,0.324219,81048,0.98,46.9,46.0
483985,Llanto,290,0.710938,0.289062,81048,1.03,126.3,113.0
