timestamp,detected_state,inference_time_ms,output_class_0,output_class_1,used_ram,voltage,current_mA,power_W
421845,Llanto,70,0.566406,0.433594,43840,0.99,45.2,46.0
423760,Ruido,70,0.417969,0.582031,43840,0.9,44.8,41.0
425681,Llanto,70,0.769531,0.230469,43840,0.97,93.0,90.0
427586,Llanto,60,0.507812,0.492188,43840,1.02,53.5,48.0
429509,Ruido,60,0.261719,0.738281,43840,1.64,44.7,43.0
431429,Llanto,60,0.878906,0.121094,43840,0.32,91.5,75.0
433334,Llanto,70,0.800781,0.199219,43840,1.02,45.0,54.0
435256,Llanto,70,0.726562,0.273438,43840,1.08,45.0,16.0
437174,Llanto,70,0.558594,0.441406,43840,0.94,44.9,44.0
439076,Llanto,60,0.855469,0.144531,43840,0.98,44.5,46.0
440997,Llanto,60,0.933594,0.066406,43840,0.93,95.2,84.0
442917,Ruido,60,0.28125,0.71875,43840,2.48,44.7,41.0
444821,Ruido,70,0.09375,0.90625,43840,1.06,44.7,18.0
446745,Llanto,70,0.523438,0.476562,43840,0.95,97.5,98.0
448662,Ruido,70,0.34375,0.65625,43840,0.99,44.9,48.0
450566,Ruido,60,0.449219,0.550781,43840,0.89,62.2,61.0
452486,Llanto,60,0.550781,0.449219,43840,0.93,65.1,75.0
454414,Llanto,60,0.726562,0.273438,43840,0.52,69.7,67.0
456310,Ruido,70,0.179688,0.820312,43840,0.52,69.7,67.0
458231,Ruido,70,0.246094,0.753906,43840,1.02,94.7,229.0
460152,Ruido,70,0.277344,0.722656,43840,1.02,92.4,97.0
462063,Ruido,60,0.105469,0.894531,43840,0.91,101.1,95.0
463978,Ruido,60,0.101562,0.898438,43840,0.96,92.8,90.0
465896,Llanto,60,0.957031,0.042969,43840,0.96,45.1,41.0
467803,Llanto,70,0.957031,0.042969,43840,1.08,45.0,44.0
469729,Llanto,70,0.957031,0.042969,43840,0.83,91.5,85.0
471645,Llanto,70,0.84375,0.15625,43840,1.01,45.2,48.0
473554,Llanto,60,0.933594,0.066406,43840,1.06,54.1,0.0
475467,Llanto,60,0.953125,0.046875,43840,0.94,46.3,46.0
477386,Llanto,60,0.714844,0.285156,43840,0.98,45.1,44.0
479292,Llanto,70,0.566406,0.433594,43840,0.95,45.4,39.0
481212,Llanto,70,0.949219,0.050781,43840,2.9,44.5,44.0
483132,Ruido,70,0.300781,0.699219,43840,1.06,45.0,8.0
485038,Ruido,60,0.203125,0.796875,43840,0.98,44.8,44.0
486959,Llanto,60,0.957031,0.042969,43840,1.0,53.4,56.0
488877,Llanto,60,0.925781,0.074219,43840,0.97,45.0,41.0
490782,Llanto,70,0.886719,0.113281,43840,1.18,62.0,64.0
492702,Llanto,70,0.765625,0.234375,43840,1.05,65.8,28.0
494623,Llanto,70,0.75,0.25,43840,0.92,120.4,121.0
496527,Llanto,60,0.582031,0.417969,43840,0.92,120.4,121.0
498447,Llanto,60,0.640625,0.359375,43840,0.98,94.7,90.0
500367,Ruido,60,0.199219,0.800781,43840,1.06,45.4,41.0
502272,Ruido,70,0.152344,0.847656,43840,1.02,45.1,49.0
504193,Llanto,70,0.691406,0.308594,43840,0.43,45.0,44.0
506114,Ruido,70,0.328125,0.671875,43840,1.01,45.4,46.0
508017,Ruido,60,0.355469,0.644531,43840,0.98,91.7,95.0
509936,Ruido,60,0.378906,0.621094,43840,0.9,45.1,41.0
511859,Llanto,60,0.816406,0.183594,43840,1.06,45.1,44.0
513762,Llanto,70,0.9375,0.0625,43840,0.02,45.1,46.0
515682,Llanto,70,0.902344,0.097656,43840,1.0,45.3,113.0
517608,Llanto,70,0.953125,0.046875,43840,1.06,45.3,0.0
519508,Llanto,60,0.953125,0.046875,43840,0.94,45.0,46.0
521428,Llanto,60,0.871094,0.128906,43840,1.04,46.0,48.0
523347,Llanto,60,0.957031,0.042969,43840,0.92,44.8,44.0
525252,Llanto,70,0.605469,0.394531,43840,1.0,44.9,44.0
527176,Llanto,70,0.933594,0.066406,43840,0.91,45.0,39.0
529092,Llanto,70,0.660156,0.339844,43840,1.03,44.8,44.0
530996,Ruido,60,0.398438,0.601562,43840,0.38,62.4,59.0
532917,Llanto,60,0.792969,0.207031,43840,1.02,62.0,75.0
534837,Llanto,60,0.878906,0.121094,43840,1.05,73.2,0.0
536741,Llanto,70,0.917969,0.082031,43840,1.05,73.2,0.0
538662,Llanto,70,0.519531,0.480469,43840,0.98,93.1,93.0
540582,Ruido,70,0.289062,0.710938,43840,1.06,44.9,0.0
542492,Llanto,60,0.554688,0.445312,43840,0.95,44.8,46.0
544410,Ruido,60,0.394531,0.605469,43840,0.98,45.1,46.0
546328,Ruido,60,0.355469,0.644531,43840,0.92,93.0,84.0
548233,Ruido,70,0.402344,0.597656,43840,1.1,45.0,44.0
550154,Llanto,70,0.949219,0.050781,43840,0.0,45.1,44.0
552077,Llanto,70,0.660156,0.339844,43840,1.01,92.7,167.0
553980,Ruido,60,0.203125,0.796875,43840,1.05,45.0,44.0
555897,Llanto,60,0.648438,0.351562,43840,0.92,52.5,52.0
557818,Llanto,60,0.945312,0.054688,43840,0.99,44.6,44.0
559727,Llanto,70,0.605469,0.394531,43840,0.89,45.1,44.0
561642,Llanto,70,0.726562,0.273438,43840,0.97,90.9,88.0
563563,Llanto,70,0.761719,0.238281,43840,0.95,44.8,39.0
565476,Llanto,60,0.835938,0.164062,43840,1.02,45.1,44.0
567387,Ruido,60,0.28125,0.71875,43840,0.43,45.0,43.0
569310,Llanto,60,0.957031,0.042969,43840,1.02,55.5,70.0
571224,Llanto,70,0.851562,0.148438,43840,1.06,65.0,5.0
573132,Ruido,70,0.160156,0.839844,43840,0.95,62.0,62.0
575058,Llanto,70,0.675781,0.324219,43840,1.06,62.4,66.0
576960,Llanto,60,0.585938,0.414062,43840,1.06,62.4,66.0
578877,Llanto,60,0.914062,0.085938,43840,0.94,95.4,95.0
580799,Ruido,60,0.117188,0.882812,43840,0.98,44.6,46.0
582702,Llanto,70,0.851562,0.148438,43840,0.95,45.2,39.0
584624,Llanto,70,0.773438,0.226562,43840,1.16,91.8,88.0
586543,Llanto,70,0.832031,0.167969,43840,0.49,45.3,44.0
588455,Llanto,60,0.507812,0.492188,43840,1.01,44.7,70.0
590368,Ruido,60,0.402344,0.597656,43840,1.05,45.5,48.0
592288,Llanto,60,0.515625,0.484375,43840,0.92,45.0,43.0
594193,Llanto,70,0.867188,0.132812,43840,0.99,45.0,48.0
596113,Llanto,70,0.808594,0.191406,43840,0.92,45.3,43.0
598032,Llanto,70,0.796875,0.203125,43840,1.05,45.0,44.0
599939,Llanto,60,0.941406,0.058594,43840,0.82,45.0,43.0
